"id","host_id","host_since","host_is_superhost","host_listings_count","property_type","room_type","price","last_review","number_of_reviews","availability_30","review_scores_rating","City"
20066052,261115,2010-10-13,0,2,"Entire apartment","Entire home/apt",96,2019-01-28,14,0,92,"London"
33135842,59054439,2016-02-16,0,1,"Entire apartment","Entire home/apt",130,2019-12-28,11,0,82,"London"
27696109,27845523,2015-02-16,0,2,"Private room in apartment","Private room",25,2019-02-14,5,0,100,"London"
25078317,10280706,2013-11-26,0,1,"Private room in condominium","Private room",70,2020-03-17,18,29,99,"London"
890398,3729161,2012-10-01,0,12,"Private room in house","Private room",40,2020-10-09,208,30,89,"London"
13555608,6160001,2013-04-30,0,1,"Entire loft","Entire home/apt",87,2020-10-20,62,9,95,"London"
39463196,290357858,2019-08-30,0,3,"Private room in house","Private room",27,2020-10-07,2,30,100,"London"
37519206,281721012,2019-08-02,0,6,"Room in boutique hotel","Private room",1000,2020-02-21,3,0,93,"London"
18208847,122088463,2017-03-22,1,3,"Private room in house","Private room",17,2020-11-05,22,17,93,"London"
45390854,350222367,2020-06-15,0,7,"Entire apartment","Entire home/apt",155,2020-11-01,1,0,60,"London"
36154915,68185132,2016-04-21,0,10,"Entire apartment","Entire home/apt",55,2020-09-07,7,6,86,"London"
44057731,4325599,2012-12-04,1,6,"Entire apartment","Entire home/apt",131,2020-10-08,8,29,100,"London"
25559905,192266153,2018-05-29,0,10,"Room in hotel","Private room",49,2020-02-21,182,30,78,"London"
35163619,79844446,2016-06-25,0,3,"Entire apartment","Entire home/apt",97,2019-07-05,1,27,100,"London"
39792695,305885524,2019-11-01,0,3,"Entire house","Entire home/apt",135,2020-03-02,9,0,93,"London"
37103195,130117598,2017-05-13,0,2,"Entire house","Entire home/apt",93,2020-03-08,13,30,88,"London"
31958787,228507575,2018-12-01,1,2,"Entire apartment","Entire home/apt",179,2019-05-31,1,0,100,"London"
37707972,240994480,2019-02-04,0,19,"Entire serviced apartment","Entire home/apt",95,2020-02-26,12,0,87,"London"
28774211,9063235,2013-09-26,0,33,"Entire apartment","Entire home/apt",215,2019-07-02,2,0,90,"London"
18060288,104042347,2016-11-16,0,1,"Private room in apartment","Private room",20,2020-03-11,33,2,91,"London"
26891611,33889201,2015-05-21,0,1105,"Entire apartment","Entire home/apt",152,2019-10-06,4,21,95,"London"
38275946,287384122,2019-08-20,0,6,"Entire house","Entire home/apt",85,2019-11-08,3,0,73,"London"
29530158,54868645,2016-01-16,0,1,"Private room in apartment","Private room",30,2019-09-22,3,0,100,"London"
23180218,58844866,2016-02-15,1,9,"Entire apartment","Entire home/apt",250,2020-03-01,22,0,98,"London"
44130602,47777659,2015-10-30,0,6,"Entire apartment","Entire home/apt",46,2020-10-23,1,29,100,"London"
33389379,128659370,2017-05-03,0,91,"Entire apartment","Entire home/apt",153,2020-10-22,13,24,98,"London"
40607771,314666886,2019-12-05,0,4,"Room in boutique hotel","Private room",119,2020-02-27,5,30,76,"London"
37578992,25165942,2014-12-24,0,0,"Entire apartment","Entire home/apt",100,2020-01-03,3,0,93,"London"
21819335,2939069,2012-07-15,0,5,"Private room in townhouse","Private room",99,2020-08-30,25,29,93,"London"
19798915,139829284,2017-07-11,1,1,"Entire apartment","Entire home/apt",99,2020-08-16,53,0,99,"London"
42422763,337687746,2020-02-20,0,0,"Private room in townhouse","Private room",24,2020-03-07,2,30,100,"London"
40894319,35575308,2015-06-11,0,16,"Entire apartment","Entire home/apt",164,2020-01-01,4,0,100,"London"
15079211,70494535,2016-05-05,0,3,"Private room in house","Private room",40,2020-02-03,100,30,90,"London"
17742885,84904475,2016-07-20,0,1,"Entire house","Entire home/apt",200,2019-08-10,9,0,93,"London"
29955310,24452326,2014-12-03,0,1,"Entire apartment","Entire home/apt",60,2019-08-10,8,0,98,"London"
1059713,4009075,2012-10-29,0,2,"Private room in apartment","Private room",50,2019-05-10,13,30,89,"London"
15285222,69189278,2016-04-27,0,1,"Private room in cabin","Private room",50,2019-04-13,3,0,87,"London"
40616132,13557337,2014-03-26,0,266,"Private room in apartment","Private room",28,2020-08-23,1,30,100,"London"
37703150,282403697,2019-08-04,0,27,"Private room in apartment","Private room",25,2020-09-14,39,28,93,"London"
39912215,307139277,2019-11-05,0,4,"Private room in house","Private room",28,2020-01-05,2,0,100,"London"
15348643,59155943,2016-02-17,0,1,"Private room in apartment","Private room",65,2019-07-14,12,0,93,"London"
22238747,8606666,2013-09-03,0,1,"Entire apartment","Entire home/apt",65,2020-01-06,40,0,98,"London"
27388724,204935083,2018-07-25,1,60,"Entire apartment","Entire home/apt",299,2019-06-02,3,29,93,"London"
36554821,274797652,2019-07-09,0,0,"Private room in apartment","Private room",29,2019-11-30,2,30,60,"London"
22701293,142504860,2017-07-25,0,8,"Entire apartment","Entire home/apt",64,2020-08-11,58,28,87,"London"
35112037,27349958,2015-02-07,0,37,"Entire apartment","Entire home/apt",80,2019-12-13,17,29,95,"London"
21991200,45448827,2015-09-30,0,1,"Entire apartment","Entire home/apt",60,2019-09-30,16,0,100,"London"
33544638,102454533,2016-11-04,1,1,"Private room in apartment","Private room",50,2020-02-20,17,0,100,"London"
28652646,9063235,2013-09-26,0,33,"Entire apartment","Entire home/apt",112,2020-09-01,3,0,100,"London"
29925913,222618341,2018-10-25,0,9,"Entire apartment","Entire home/apt",298,2020-01-27,15,29,88,"London"
40309716,3867726,2012-10-14,1,2,"Entire apartment","Entire home/apt",135,2020-08-14,2,0,100,"London"
17768576,121294801,2017-03-18,0,2,"Private room in house","Private room",30,2019-12-03,1,29,100,"London"
44608995,43891732,2015-09-10,0,10,"Entire apartment","Entire home/apt",120,2020-10-03,1,11,100,"London"
25539431,50586231,2015-12-05,0,2,"Private room in apartment","Private room",30,2020-04-06,19,30,91,"London"
20700352,51400386,2015-12-15,0,11,"Entire apartment","Entire home/apt",99,2019-10-20,1,30,80,"London"
38874478,6010300,2013-04-20,0,6,"Private room in apartment","Private room",29,2019-10-29,5,30,90,"London"
40339223,123680122,2017-03-31,0,2,"Private room in house","Private room",47,2020-01-02,1,0,80,"London"
36782951,229722395,2018-12-08,0,0,"Private room in house","Private room",30,2019-10-27,10,0,98,"London"
32231467,60191938,2016-02-24,0,1,"Entire apartment","Entire home/apt",48,2019-06-27,8,0,100,"London"
35758200,266989146,2019-06-07,0,3,"Private room in apartment","Private room",80,2019-09-08,1,0,60,"London"
37267640,16981748,2014-06-19,1,0,"Entire condominium","Entire home/apt",175,2019-09-30,5,0,100,"London"
4620507,5123531,2013-02-17,0,1,"Entire apartment","Entire home/apt",119,2020-09-20,34,0,97,"London"
28757729,216917861,2018-09-23,0,1,"Private room in apartment","Private room",100,2019-05-08,21,0,93,"London"
44401822,18993749,2014-07-27,0,0,"Boat","Entire home/apt",88,2020-10-28,6,15,100,"London"
27536801,6699102,2013-06-02,0,3,"Private room in apartment","Private room",70,2019-07-07,5,28,92,"London"
18995561,55692847,2016-01-22,0,1,"Entire house","Entire home/apt",105,2019-08-23,3,0,100,"London"
28624490,186932433,2018-04-29,0,1,"Private room in apartment","Private room",48,2020-02-01,8,0,100,"London"
36165076,103889317,2016-11-15,0,12,"Room in hostel","Hotel room",200,2020-02-18,1,0,60,"London"
5624745,29029718,2015-03-09,0,2,"Entire apartment","Entire home/apt",100,2019-10-20,25,0,94,"London"
45266175,325158301,2020-01-07,0,1,"Entire apartment","Entire home/apt",160,2020-10-08,2,28,100,"London"
34212817,52898239,2015-12-31,1,2,"Private room in apartment","Private room",25,2020-03-11,40,29,98,"London"
25796711,25587547,2015-01-04,0,1,"Entire apartment","Entire home/apt",120,2019-11-06,8,30,93,"London"
5746537,29807907,2015-03-22,0,1,"Private room in bungalow","Private room",38,2020-01-10,31,28,93,"London"
30729373,229032022,2018-12-04,0,6,"Entire apartment","Entire home/apt",239,2020-09-27,3,16,73,"London"
44372234,357999587,2020-07-23,0,1,"Entire apartment","Entire home/apt",65,2020-10-19,6,24,97,"London"
39454600,62542557,2016-03-11,0,0,"Entire house","Entire home/apt",340,2019-11-03,1,0,100,"London"
24528677,182358071,2018-04-04,0,1,"Entire house","Entire home/apt",348,2019-06-08,18,0,93,"London"
14939729,82436841,2016-07-08,0,20,"Entire apartment","Entire home/apt",87,2020-09-27,246,0,88,"London"
16371761,65587746,2016-04-03,0,1,"Entire apartment","Entire home/apt",150,2019-01-05,1,0,100,"London"
30142149,3015706,2012-07-22,1,2,"Entire apartment","Entire home/apt",200,2020-03-08,15,0,100,"London"
17657876,41090799,2015-08-10,1,1,"Entire apartment","Entire home/apt",88,2020-10-14,183,0,100,"London"
6231335,24526025,2014-12-05,0,1,"Entire apartment","Entire home/apt",95,2019-08-15,45,9,95,"London"
8287309,6624989,2013-05-28,1,2,"Entire apartment","Entire home/apt",90,2020-01-04,2,20,100,"London"
23875654,33889201,2015-05-21,0,1105,"Entire apartment","Entire home/apt",228,2020-01-14,15,0,97,"London"
30363568,218610090,2018-10-03,1,1,"Private room in house","Private room",18,2020-02-01,9,28,98,"London"
29853177,85634532,2016-07-24,0,1,"Entire apartment","Entire home/apt",60,2020-02-21,33,0,85,"London"
30444301,228507575,2018-12-01,1,2,"Entire apartment","Entire home/apt",249,2020-02-18,6,0,100,"London"
23744453,16940489,2014-06-18,0,1,"Entire apartment","Entire home/apt",84,2020-10-02,26,8,95,"London"
40798048,317089450,2019-12-13,0,0,"Private room in apartment","Private room",55,2020-01-01,1,0,100,"London"
9419033,23234040,2014-11-02,0,60,"Entire apartment","Entire home/apt",120,2019-03-28,16,0,95,"London"
34216625,58342391,2016-02-11,1,1,"Private room in apartment","Private room",22,2020-03-21,22,0,98,"London"
35833120,269538771,2019-06-18,0,2,"Entire house","Entire home/apt",120,2019-08-13,3,0,100,"London"
40970155,258580205,2019-04-28,0,51,"Entire apartment","Entire home/apt",66,2020-01-14,2,0,20,"London"
26078460,84323608,2016-07-17,1,5,"Entire apartment","Entire home/apt",96,2020-02-19,22,30,96,"London"
310724,1598430,2012-01-12,1,1,"Entire townhouse","Entire home/apt",250,2020-08-23,175,30,98,"London"
18631428,81218353,2016-07-02,1,2,"Entire guest suite","Entire home/apt",50,2020-10-11,49,29,92,"London"
20530556,8001849,2013-08-07,0,4,"Entire apartment","Entire home/apt",79,2019-12-29,20,0,94,"London"
39959330,33098260,2015-05-11,0,1,"Entire apartment","Entire home/apt",94,2020-03-30,1,28,100,"London"
44239329,352700819,2020-06-30,0,17,"Entire house","Entire home/apt",80,2020-08-21,3,0,67,"London"
40886920,318397545,2019-12-17,0,0,"Entire apartment","Entire home/apt",39,2020-11-01,10,28,92,"London"
15697326,33889201,2015-05-21,0,1105,"Entire house","Entire home/apt",224,2019-08-28,10,4,94,"London"
25870837,35424755,2015-06-09,0,62,"Private room in house","Private room",45,2020-10-09,37,30,83,"London"
40109166,259278549,2019-05-01,0,18,"Entire apartment","Entire home/apt",175,2020-04-04,2,30,100,"London"
39772076,300000575,2019-10-04,0,5,"Entire apartment","Entire home/apt",116,2020-10-03,11,29,87,"London"
15491649,22480597,2014-10-13,1,1,"Private room in apartment","Private room",45,2019-12-20,180,0,98,"London"
29444433,111134505,2017-01-12,1,2,"Private room in cottage","Private room",30,2020-10-23,47,4,99,"London"
37387469,202375021,2018-07-14,1,0,"Private room in bungalow","Private room",40,2020-02-14,11,29,96,"London"
34207585,258257594,2019-04-26,0,3,"Entire apartment","Entire home/apt",66,2019-12-04,15,0,80,"London"
9659220,49926410,2015-11-26,1,2,"Entire apartment","Entire home/apt",150,2020-09-06,27,26,100,"London"
31612083,186575928,2018-04-27,0,24,"Room in hostel","Hotel room",149,2020-01-31,5,6,88,"London"
40088697,309289453,2019-11-13,0,3,"Private room in apartment","Private room",55,2020-01-26,2,30,80,"London"
544258,806965,2011-07-11,0,1,"Entire apartment","Entire home/apt",52,2020-01-19,22,0,93,"London"
30972792,51483482,2015-12-16,0,1,"Entire townhouse","Entire home/apt",150,2020-01-01,3,0,93,"London"
39751471,15190087,2014-05-06,0,2,"Private room in apartment","Private room",35,2020-03-08,6,29,100,"London"
40946281,296638670,2019-09-21,1,0,"Entire guest suite","Entire home/apt",70,2020-10-11,18,19,100,"London"
28174772,205256737,2018-07-26,0,128,"Entire apartment","Entire home/apt",60,2019-08-16,20,0,89,"London"
28079313,212110735,2018-08-27,0,1,"Entire apartment","Entire home/apt",169,2019-08-06,27,0,95,"London"
24213624,4689399,2013-01-13,0,1,"Entire loft","Entire home/apt",52,2019-01-05,10,0,91,"London"
25540186,13864846,2014-04-03,0,1,"Entire apartment","Entire home/apt",110,2019-01-26,32,0,94,"London"
40083882,54842941,2016-01-16,0,0,"Private room in apartment","Private room",38,2020-01-01,1,0,20,"London"
5566490,28008039,2015-02-19,0,1,"Entire house","Entire home/apt",420,2019-08-03,6,0,100,"London"
39964316,308112480,2019-11-08,0,0,"Private room in house","Private room",30,2020-03-23,2,28,100,"London"
33701432,89881695,2016-08-14,1,3,"Private room in apartment","Private room",37,2020-01-26,4,0,100,"London"
15229626,96773145,2016-09-26,0,1,"Private room in cottage","Private room",75,2020-03-08,9,0,93,"London"
34885501,261043948,2019-05-10,0,1,"Private room in house","Private room",25,2019-06-26,2,30,100,"London"
35245710,264906988,2019-05-29,0,9,"Private room in guesthouse","Private room",65,2020-03-05,22,30,85,"London"
42873159,340223381,2020-03-04,0,1,"Private room in house","Private room",28,2020-03-23,1,29,100,"London"
44673730,121662441,2017-03-20,0,0,"Entire apartment","Entire home/apt",200,2020-09-20,2,30,100,"London"
39198639,291470101,2019-09-03,0,5,"Private room in house","Private room",26,2020-02-07,4,14,85,"London"
24192529,319380,2010-12-15,0,2,"Entire apartment","Entire home/apt",120,2019-01-02,4,0,100,"London"
27753907,1770960,2012-02-18,0,2,"Entire apartment","Entire home/apt",117,2019-07-14,8,0,100,"London"
17164313,27572615,2015-02-11,0,152,"Entire townhouse","Entire home/apt",334,2020-03-16,13,0,95,"London"
2757382,14106002,2014-04-10,1,1,"Room in bed and breakfast","Hotel room",57,2020-08-09,108,30,93,"London"
13486869,44749596,2015-09-21,0,1,"Entire townhouse","Entire home/apt",105,2019-08-25,25,0,98,"London"
683883,3217459,2012-08-10,0,5,"Private room in apartment","Private room",49,2020-01-01,42,30,94,"London"
35893398,64004995,2016-03-22,0,3,"Private room in house","Private room",55,2019-10-06,1,30,20,"London"
28892611,217803487,2018-09-28,0,1,"Entire townhouse","Entire home/apt",125,2019-12-31,6,0,100,"London"
28537546,8627020,2013-09-04,0,2,"Entire apartment","Entire home/apt",140,2019-09-06,2,28,80,"London"
24506630,185131598,2018-04-19,0,3,"Private room in apartment","Private room",35,2019-01-02,7,0,91,"London"
29513416,221806017,2018-10-21,0,1,"Entire apartment","Entire home/apt",99,2019-01-01,1,0,100,"London"
38740867,95092598,2016-09-14,0,1,"Entire apartment","Entire home/apt",68,2020-04-19,1,0,100,"London"
32570310,963189,2011-08-12,0,6,"Entire apartment","Entire home/apt",240,2019-07-12,2,30,90,"London"
37860197,232543270,2018-12-26,0,8,"Entire apartment","Entire home/apt",47,2020-09-10,6,6,87,"London"
37400072,280948537,2019-07-31,1,4,"Private room in house","Private room",19,2020-08-23,10,30,96,"London"
14553758,41899988,2015-08-19,0,1,"Entire apartment","Entire home/apt",69,2019-10-08,43,29,95,"London"
40885187,27572615,2015-02-11,0,152,"Entire apartment","Entire home/apt",254,2020-01-07,1,0,100,"London"
24450435,15575964,2014-05-15,1,1,"Entire apartment","Entire home/apt",82,2020-07-13,36,28,99,"London"
5994545,7016159,2013-06-20,0,1,"Entire apartment","Entire home/apt",220,2019-12-09,11,0,82,"London"
38890374,12906845,2014-03-07,0,1,"Entire apartment","Entire home/apt",100,2020-01-01,3,0,93,"London"
40464750,1432477,2011-11-22,0,108,"Entire apartment","Entire home/apt",189,2020-03-05,4,0,90,"London"
6258259,32513115,2015-05-03,0,1,"Entire townhouse","Entire home/apt",500,2020-01-03,7,0,100,"London"
44018709,352761768,2020-06-30,0,0,"Entire serviced apartment","Entire home/apt",110,2020-08-23,2,30,100,"London"
35402572,224774243,2018-11-08,0,114,"Entire apartment","Entire home/apt",10,2019-09-05,16,0,88,"London"
27704429,12243051,2014-02-14,0,175,"Entire apartment","Entire home/apt",110,2020-03-08,18,3,94,"London"
21362288,13781615,2014-04-01,0,3,"Entire apartment","Entire home/apt",80,2020-02-16,35,0,96,"London"
29503268,222181303,2018-10-23,0,1,"Entire apartment","Entire home/apt",60,2019-01-18,6,0,67,"London"
13267926,74736028,2016-05-30,1,1,"Private room in apartment","Private room",172,2020-02-24,50,29,99,"London"
8640446,5358760,2013-03-07,0,1,"Entire apartment","Entire home/apt",56,2019-12-30,12,0,97,"London"
39474466,51252429,2015-12-13,0,0,"Entire apartment","Entire home/apt",199,2020-01-06,1,24,100,"London"
16345024,107018213,2016-12-12,0,1,"Entire house","Entire home/apt",380,2019-12-03,28,30,100,"London"
5099166,26347534,2015-01-19,1,1,"Entire apartment","Entire home/apt",192,2020-02-23,57,30,99,"London"
37675629,63037172,2016-03-15,0,2,"Entire apartment","Entire home/apt",80,2019-11-10,5,0,100,"London"
3804895,19552144,2014-08-06,1,4,"Private room in house","Private room",40,2020-03-14,42,17,97,"London"
19292571,74261154,2016-05-27,0,1,"Entire condominium","Entire home/apt",116,2019-10-23,2,0,100,"London"
44399762,5094094,2013-02-15,0,2,"Entire townhouse","Entire home/apt",160,2020-09-06,1,0,100,"London"
37284326,216275710,2018-09-19,0,2,"Private room in apartment","Private room",28,2020-01-03,6,0,93,"London"
38317464,282102104,2019-08-03,0,18,"Private room in apartment","Private room",17,2020-09-22,24,27,87,"London"
7642556,3981703,2012-10-26,1,1,"Private room in townhouse","Private room",30,2020-10-06,217,4,99,"London"
17427343,27610632,2015-02-11,0,2,"Entire apartment","Entire home/apt",79,2020-03-08,72,29,88,"London"
44900075,362792449,2020-08-16,0,0,"Private room in house","Private room",35,2020-10-04,2,30,90,"London"
782569,995624,2011-08-20,0,7,"Entire apartment","Entire home/apt",120,2019-08-16,90,0,81,"London"
30084737,113497192,2017-01-27,0,15,"Entire apartment","Entire home/apt",135,2020-10-05,6,30,93,"London"
30899813,59550677,2016-02-20,0,1,"Private room in house","Private room",49,2019-07-28,1,0,100,"London"
31957750,194879166,2018-06-11,0,9,"Private room in apartment","Private room",41,2019-03-31,1,30,80,"London"
39293985,287785913,2019-08-21,0,1,"Entire house","Entire home/apt",75,2020-06-26,8,0,93,"London"
38846898,296062967,2019-09-18,0,1,"Room in hotel","Private room",120,2019-12-08,6,30,73,"London"
23605294,79073459,2016-06-21,0,15,"Entire apartment","Entire home/apt",99,2020-02-07,40,0,83,"London"
37089339,89921283,2016-08-14,0,0,"Entire apartment","Entire home/apt",50,2019-08-17,1,0,80,"London"
21918864,150398972,2017-09-13,0,2,"Entire apartment","Entire home/apt",65,2020-04-30,2,24,60,"London"
23497116,107919209,2016-12-20,0,2,"Entire apartment","Entire home/apt",100,2020-01-02,9,28,100,"London"
41504390,286160064,2019-08-15,0,5,"Entire serviced apartment","Entire home/apt",197,2020-03-05,2,3,100,"London"
34824575,173326771,2018-02-14,0,2,"Private room in house","Private room",33,2020-10-17,29,30,90,"London"
34284750,180640377,2018-03-26,0,20,"Entire apartment","Entire home/apt",49,2020-02-21,26,20,90,"London"
30583337,229418469,2018-12-06,0,1,"Entire house","Entire home/apt",250,2019-07-31,5,0,100,"London"
31826134,223384034,2018-10-30,0,25,"Private room in apartment","Private room",66,2019-08-28,1,30,100,"London"
32329451,28800122,2015-03-05,0,1,"Entire apartment","Entire home/apt",75,2019-08-27,2,0,100,"London"
41854053,327406610,2020-01-14,0,13,"Entire apartment","Entire home/apt",174,2020-09-04,2,30,100,"London"
41375214,13557337,2014-03-26,0,266,"Private room in apartment","Private room",45,2020-02-09,2,30,80,"London"
24360395,71291482,2016-05-10,0,2,"Private room in house","Private room",30,2019-01-18,1,0,80,"London"
24469476,55652810,2016-01-22,0,3,"Private room in loft","Private room",130,2020-03-20,52,15,97,"London"
2367250,12093625,2014-02-09,0,1,"Entire apartment","Entire home/apt",98,2020-01-01,17,25,95,"London"
40992089,205479296,2018-07-27,0,7,"Entire apartment","Entire home/apt",16,2020-10-10,6,13,90,"London"
36578896,22804317,2014-10-21,0,0,"Private room in house","Private room",20,2020-02-09,2,0,100,"London"
23443960,20057841,2014-08-15,0,1,"Entire apartment","Entire home/apt",76,2020-09-28,33,0,99,"London"
28096725,205256737,2018-07-26,0,128,"Entire apartment","Entire home/apt",74,2019-10-12,10,0,82,"London"
33769923,9719946,2016-02-11,1,1,"Entire apartment","Entire home/apt",120,2020-01-01,14,0,100,"London"
6849249,9128476,2013-09-29,1,2,"Private room in apartment","Private room",20,2020-09-16,37,0,95,"London"
34712009,221137911,2018-10-17,0,1,"Entire apartment","Entire home/apt",30,2020-09-06,33,0,85,"London"
37451882,161032740,2017-12-02,1,0,"Entire condominium","Entire home/apt",140,2020-10-05,15,29,100,"London"
41545545,17632475,2014-07-04,0,0,"Entire apartment","Entire home/apt",155,2020-02-21,1,0,100,"London"
25261754,166673767,2018-01-08,0,1,"Private room in house","Private room",45,2019-07-31,57,28,100,"London"
40582649,205038463,2018-07-25,0,3,"Private room in condominium","Private room",40,2020-01-26,5,0,88,"London"
34836244,222266372,2018-10-23,0,2,"Entire apartment","Entire home/apt",63,2020-11-02,24,30,89,"London"
34304151,6833187,2013-06-10,1,1,"Entire apartment","Entire home/apt",106,2020-03-12,20,7,98,"London"
31815240,238001455,2019-01-21,0,1,"Entire apartment","Entire home/apt",58,2020-08-26,15,0,85,"London"
15276689,89267983,2016-08-11,0,1,"Entire house","Entire home/apt",95,2019-01-02,13,0,98,"London"
20827008,9066630,2013-09-26,0,48,"Entire apartment","Entire home/apt",130,2019-11-01,3,30,100,"London"
6474667,33802425,2015-05-20,1,11,"Room in boutique hotel","Private room",47,2020-10-17,37,15,96,"London"
35088156,42576578,2015-08-26,0,1,"Private room in apartment","Private room",35,2019-06-22,3,0,73,"London"
31917735,137789833,2017-06-30,0,2,"Private room in house","Private room",32,2020-09-30,3,30,93,"London"
42874324,13557337,2014-03-26,0,266,"Private room in house","Private room",30,2020-09-16,1,30,80,"London"
13044015,14113117,2014-04-10,0,1,"Entire townhouse","Entire home/apt",250,2020-01-03,11,0,96,"London"
39971751,276910438,2019-07-17,0,5,"Private room in townhouse","Private room",35,2020-01-01,1,0,80,"London"
985070,5362279,2013-03-07,0,3,"Entire apartment","Entire home/apt",75,2020-02-09,1,0,100,"London"
37523488,283178063,2019-08-06,0,3,"Room in hotel","Private room",60,2020-10-17,6,2,77,"London"
33673980,78404943,2016-06-18,0,11,"Entire apartment","Entire home/apt",173,2019-10-16,4,30,87,"London"
41008956,316840797,2019-12-12,0,34,"Entire apartment","Entire home/apt",300,2019-12-30,1,0,100,"London"
45828093,371540855,2020-10-11,0,1,"Entire apartment","Entire home/apt",299,2020-10-17,1,30,100,"London"
37495272,282950340,2019-08-05,1,4,"Entire house","Entire home/apt",150,2020-07-11,10,0,100,"London"
24083168,20997207,2014-09-06,0,2,"Entire apartment","Entire home/apt",69,2020-10-31,14,0,100,"London"
35328949,15766978,2014-05-20,0,1,"Private room in house","Private room",40,2020-01-02,3,0,100,"London"
13389078,3622508,2012-09-20,0,1,"Entire apartment","Entire home/apt",99,2020-01-11,29,0,100,"London"
2749403,2961970,2012-07-17,0,1,"Private room in apartment","Private room",35,2020-01-03,7,23,89,"London"
8588473,5980274,2013-04-18,1,2,"Private room in loft","Private room",98,2020-03-05,83,29,98,"London"
40625099,309289453,2019-11-13,0,3,"Private room in apartment","Private room",39,2020-01-08,3,30,87,"London"
12887188,4358207,2012-12-08,0,0,"Entire apartment","Entire home/apt",86,2020-10-24,27,0,90,"London"
36805214,242294012,2019-02-10,0,1,"Entire apartment","Entire home/apt",70,2020-02-28,1,30,20,"London"
779186,4108669,2012-11-10,1,1,"Private room in apartment","Private room",65,2020-03-08,53,6,98,"London"
40856322,189053635,2018-05-11,0,1,"Entire apartment","Entire home/apt",140,2020-04-22,2,0,100,"London"
42152645,97547130,2016-10-01,1,4,"Entire apartment","Entire home/apt",89,2020-11-01,9,0,93,"London"
18628698,50291093,2015-12-01,0,124,"Entire apartment","Entire home/apt",80,2019-11-06,2,14,90,"London"
26272928,1145412,2011-09-12,0,1,"Private room in house","Private room",45,2019-02-01,3,0,100,"London"
28878801,37820130,2015-07-07,0,1,"Entire apartment","Entire home/apt",75,2020-01-01,5,0,88,"London"
30781958,220214315,2018-10-12,1,1,"Entire apartment","Entire home/apt",75,2020-03-02,20,0,97,"London"
4049211,18525225,2014-07-21,0,2,"Entire apartment","Entire home/apt",118,2019-12-28,8,0,95,"London"
29986269,149573218,2017-09-07,0,1,"Entire apartment","Entire home/apt",85,2020-02-29,7,1,100,"London"
35531313,123710005,2017-04-01,0,4,"Private room in house","Private room",25,2020-03-22,10,8,96,"London"
17887141,7676286,2013-07-23,0,3,"Private room in house","Private room",27,2019-11-21,19,0,100,"London"
45046476,48165024,2015-11-04,0,338,"Entire apartment","Entire home/apt",175,2020-10-22,3,9,80,"London"
34334962,15170958,2014-05-06,0,1,"Entire house","Entire home/apt",50,2019-06-16,6,0,93,"London"
23951934,4491738,2012-12-26,0,1,"Entire apartment","Entire home/apt",90,2019-07-06,11,0,100,"London"
30208050,23346804,2014-11-04,1,34,"Entire apartment","Entire home/apt",115,2020-08-06,16,0,98,"London"
16640883,42378680,2015-08-24,0,0,"Entire apartment","Entire home/apt",78,2020-10-16,71,20,95,"London"
35403439,266475637,2019-06-05,0,0,"Entire apartment","Entire home/apt",90,2019-08-14,5,0,88,"London"
39119116,28820321,2015-03-05,0,315,"Entire apartment","Entire home/apt",130,2019-12-27,4,0,45,"London"
29975379,25017659,2014-12-20,1,3,"Private room in house","Private room",55,2020-03-08,39,0,99,"London"
693226,3546105,2012-09-12,0,1,"Entire house","Entire home/apt",75,2020-02-03,7,0,80,"London"
28490761,203335319,2018-07-18,0,19,"Private room in bungalow","Private room",24,2020-10-14,80,21,87,"London"
23314880,80697996,2016-06-29,0,1,"Entire apartment","Entire home/apt",200,2020-03-09,33,27,99,"London"
15405320,48889930,2015-11-12,0,4,"Entire guesthouse","Entire home/apt",55,2020-09-18,20,26,97,"London"
27306859,205722011,2018-07-28,1,1,"Private room in condominium","Private room",65,2020-07-12,27,0,99,"London"
20039295,1608226,2012-01-15,1,2,"Entire apartment","Entire home/apt",130,2020-08-09,20,27,98,"London"
15979562,103701982,2016-11-14,1,1,"Private room in house","Private room",32,2020-03-18,211,0,96,"London"
13828517,81524751,2016-07-03,0,1,"Entire apartment","Entire home/apt",140,2020-08-02,11,0,98,"London"
20954883,104771301,2016-11-22,0,21,"Entire apartment","Entire home/apt",55,2020-10-02,9,26,87,"London"
33343221,57576364,2016-02-05,1,1,"Private room in guest suite","Private room",42,2020-10-26,11,11,98,"London"
18573516,62967279,2016-03-14,0,14,"Private room in house","Private room",30,2020-10-02,179,6,91,"London"
43394978,40633522,2015-08-05,0,1,"Entire apartment","Entire home/apt",57,2020-10-11,9,19,91,"London"
42059093,333360192,2020-02-04,1,5,"Entire condominium","Entire home/apt",120,2020-10-17,7,0,97,"London"
17117376,24364444,2014-12-01,1,35,"Private room in apartment","Private room",45,2020-02-20,20,8,100,"London"
16196969,4325599,2012-12-04,1,6,"Private room in apartment","Private room",85,2019-09-27,10,29,98,"London"
16077746,31573322,2015-04-20,0,1,"Private room in house","Private room",40,2020-10-02,1,25,100,"London"
3623312,17279844,2014-06-26,0,7,"Entire apartment","Entire home/apt",130,2020-03-18,75,0,89,"London"
41928312,4461940,2012-12-21,0,1,"Private room in apartment","Private room",27,2020-10-31,4,0,100,"London"
